"","GEOID_1","INT.x","DU","Total_HU","Total","pctle5","pct5_11","pct12_17","pct50_64","pct65over","pctAfAm","pctHis","pctOther","pctFPL100","pctFPL125","pctFPL150","pct_u1950","pct_o1950","pct_u10","pct_10t19","pct_20t49","pct_o50","pct_asthma_q1","pct_asthma_q2","pct_asthma_q3","pct_asthma_q4","pct_asthma_q5","pct_asthma_q6","pct_asthma_q7","pct_asthma_q8","pct_asthma_q11","pct_asthma_q9","pct_asthma_q10","INT","distance","weights","subclass"
"850",360050401005,0,0,276,971,12.8733264675592,8.03295571575695,10.9165808444902,14.6240988671473,0,12.6673532440783,80.5355303810505,3.08959835221421,61.2033195,5.8091286,0,82.2463768115942,17.7536231884058,1.81159420289855,18.8405797101449,71.7391304347826,7.60869565217391,35.2112676056338,56.3380281690141,7.04225352112676,14.0845070422535,0,14.0845070422535,14.0845070422535,0,7.04225352112676,7.04225352112676,0,0,0.0783476128721105,0.515217391304348,"21"
"868",360050405023,0,0,356,865,6.1271676300578,6.01156069364162,0,35.7225433526012,10.635838150289,41.849710982659,56.3005780346821,0,9.017341,0,8.4393064,47.4719101123596,52.5280898876404,25.8426966292135,8.42696629213483,35.3932584269663,30.3370786516854,4.98753117206983,4.98753117206983,4.98753117206983,2.49376558603491,7.48129675810474,9.97506234413965,0,4.98753117206983,7.48129675810474,7.48129675810474,14.9625935162095,0,0.00421113680833828,0.515217391304348,"31"
"869",360050405024,0,0,387,1171,11.1016225448335,12.9803586678053,24.5943637916311,6.57557643040137,11.3578138343296,15.5422715627669,84.4577284372331,0,69.000854,16.5670367,0,81.1369509043928,18.8630490956072,5.16795865633075,7.23514211886305,87.5968992248062,0,19.0476190476191,38.0952380952381,23.8095238095238,4.76190476190476,19.0476190476191,9.52380952380953,28.5714285714286,9.52380952380953,23.8095238095238,19.0476190476191,23.8095238095238,0,0.554805688263029,2.06086956521739,"103"
"876",360050407012,0,0,149,294,6.80272108843537,18.0272108843537,9.52380952380952,16.6666666666667,6.80272108843537,0,91.156462585034,6.12244897959184,50,12.585034,0,93.9597315436242,6.04026845637584,0,11.4093959731544,85.9060402684564,2.68456375838926,28.9855072463768,14.4927536231884,28.9855072463768,0,14.4927536231884,0,0,14.4927536231884,28.9855072463768,28.9855072463768,28.9855072463768,0,0.198425539263324,0.515217391304348,"95"
"887",360050409001,0,0,180,335,5.97014925373134,3.28358208955224,8.65671641791045,38.5074626865672,18.2089552238806,0,43.2835820895522,17.3134328358209,10.1226994,17.4846626,3.9877301,18.8888888888889,81.1111111111111,4.44444444444444,0,6.66666666666667,88.8888888888889,5.26315789473684,0,0,10.5263157894737,5.26315789473684,0,5.26315789473684,0,0,0,5.26315789473684,0,0.0441356411880062,0.515217391304348,"24"
"888",360050409002,0,0,1285,2803,2.31894398858366,3.3535497681056,10.1676774884053,23.3321441312879,17.7310024973243,75.1337852301106,11.0595790224759,4.67356403853015,16.6250446,0.570817,8.0271138,10.6614785992218,89.3385214007782,4.12451361867704,0.778210116731518,6.84824902723735,86.8482490272374,2.60642919200695,3.47523892267593,5.2128583840139,2.60642919200695,3.47523892267593,3.47523892267593,7.81928757602085,3.47523892267593,3.47523892267593,7.81928757602085,3.47523892267593,0,0.112286185913201,0.515217391304348,"89"
"891",360050411003,0,0,357,1123,16.5627782724844,7.74710596616207,13.0008904719501,10.5966162065895,13.0008904719501,31.4336598397151,44.6126447016919,11.0418521816563,53.2502226,8.4594835,3.205699,65.266106442577,34.733893557423,11.7647058823529,25.7703081232493,16.8067226890756,45.6582633053221,11.3207547169811,11.3207547169811,18.8679245283019,0,30.188679245283,3.77358490566038,7.54716981132075,3.77358490566038,15.0943396226415,30.188679245283,33.9622641509434,0,0.210326270639067,0.515217391304348,"95"
"917",360050419005,0,0,274,705,11.063829787234,14.468085106383,13.758865248227,19.5744680851064,3.26241134751773,34.0425531914894,25.531914893617,33.3333333333333,30.0291545,0,29.5918367,39.4160583941606,60.5839416058394,11.6788321167883,14.2335766423358,51.0948905109489,22.992700729927,0,18.6335403726708,6.2111801242236,12.4223602484472,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,12.4223602484472,12.4223602484472,6.2111801242236,0,0.0362570192272828,0.515217391304348,"88"
"924",360050421002,0,0,304,649,2.4653312788906,0,0,26.502311248074,22.6502311248074,28.8135593220339,54.5454545454545,0,36.05547,2.6194145,7.550077,31.25,68.75,4.60526315789474,0,51.3157894736842,44.078947368421,28.2131661442006,3.13479623824451,6.26959247648903,9.40438871473354,28.2131661442006,12.5391849529781,18.8087774294671,18.8087774294671,15.6739811912226,18.8087774294671,9.40438871473354,0,0.212800578913149,0.515217391304348,"44"
"925",360050421003,0,0,454,1088,2.75735294117647,3.03308823529412,23.0698529411765,3.76838235294118,7.26102941176471,9.65073529411765,86.8566176470588,1.10294117647059,37.8676471,32.7205882,0,69.1629955947137,30.8370044052863,12.5550660792952,0,62.9955947136564,24.4493392070485,33.3333333333333,41.6666666666667,33.3333333333333,25,58.3333333333333,25,50,8.33333333333333,16.6666666666667,41.6666666666667,58.3333333333333,0,0.334217845260676,2.06086956521739,"59"
"926",360050421004,0,0,585,1816,11.2334801762115,12.0594713656388,18.3920704845815,10.8480176211454,6.82819383259912,1.43171806167401,76.6519823788546,14.3171806167401,61.0682819,12.8303965,2.9185022,45.6410256410256,54.3589743589744,8.03418803418803,0,57.4358974358974,34.5299145299145,28.0373831775701,18.6915887850467,12.4610591900312,18.6915887850467,21.8068535825545,12.4610591900312,18.6915887850467,6.23052959501558,12.4610591900312,21.8068535825545,15.5763239875389,0,0.212787023710097,0.515217391304348,"96"
"941",360050425007,0,0,434,1194,13.1490787269682,2.42881072026801,5.19262981574539,14.9916247906198,4.10385259631491,12.7303182579564,62.8978224455611,16.8341708542714,47.0686767,7.6214405,0,57.1428571428571,42.8571428571429,43.778801843318,0,20.7373271889401,35.4838709677419,21.9298245614035,4.3859649122807,8.7719298245614,0,26.3157894736842,8.7719298245614,0,4.3859649122807,0,26.3157894736842,4.3859649122807,0,0.000698291644767343,0.515217391304348,"106"
"962",360050431004,0,0,254,418,0,4.30622009569378,28.2296650717703,43.7799043062201,7.89473684210526,15.7894736842105,45.933014354067,0,22.2488038,0,11.722488,55.5118110236221,44.4881889763779,20.4724409448819,12.992125984252,63.3858267716535,3.1496062992126,23.1481481481481,23.1481481481481,18.5185185185185,13.8888888888889,0,9.25925925925926,23.1481481481481,4.62962962962963,4.62962962962963,18.5185185185185,13.8888888888889,0,0.039996293610627,0.515217391304348,"104"
"963",360050431005,0,0,439,1387,9.30064888248017,10.958904109589,12.4729632299928,14.7801009372747,12.11247296323,20.4758471521269,59.2645998558039,32.4441240086518,50.5407354,10.9589041,0,73.5763097949886,26.4236902050114,2.73348519362187,16.628701594533,36.9020501138952,43.7357630979499,45.5764075067024,40.2144772117962,26.8096514745308,10.7238605898123,26.8096514745308,16.0857908847185,34.8525469168901,16.0857908847185,13.4048257372654,61.6621983914209,24.1286863270777,0,0.295954189468402,1.0304347826087,"58"
"964",360050431006,0,0,550,1760,8.29545454545455,4.26136363636364,9.09090909090909,13.4659090909091,9.09090909090909,16.3068181818182,49.6590909090909,34.0340909090909,27.8977273,10.7386364,18.9772727,56.3636363636364,43.6363636363636,10.9090909090909,3.45454545454545,69.4545454545455,16.1818181818182,25.1889168765743,37.7833753148615,17.632241813602,5.03778337531486,5.03778337531486,10.0755667506297,20.1511335012594,7.55667506297229,17.632241813602,30.2267002518892,20.1511335012594,0,0.0344143941001756,0.515217391304348,"52"
"971",360050435001,0,0,28,62,0,8.06451612903226,6.45161290322581,19.3548387096774,19.3548387096774,87.0967741935484,12.9032258064516,0,12.9032258,0,14.516129,28.5714285714286,71.4285714285714,57.1428571428571,0,0,42.8571428571429,0,41.6666666666667,83.3333333333333,83.3333333333333,291.666666666667,166.666666666667,250,41.6666666666667,83.3333333333333,541.666666666667,125,0,0.205949178880362,0.515217391304348,"18"
"974",360050442001,0,0,262,597,0,11.7252931323283,21.2730318257956,17.9229480737018,10.5527638190955,61.3065326633166,32.8308207705193,0,45.5479452,13.6986301,13.0136986,79.7709923664122,20.2290076335878,22.9007633587786,3.05343511450382,33.587786259542,36.2595419847328,52.9411764705882,5.88235294117647,35.2941176470588,11.7647058823529,11.7647058823529,11.7647058823529,11.7647058823529,11.7647058823529,17.6470588235294,35.2941176470588,11.7647058823529,0,0.154708973538948,0.515217391304348,"56"
"997",360050458004,1,907,808,2444,6.0556464811784,8.18330605564648,16.8576104746318,16.8166939443535,9.49263502454992,44.9672667757774,52.6186579378069,3.35515548281506,41.3666121,10.4337152,8.6743044,24.5049504950495,75.4950495049505,5.94059405940594,32.0544554455446,5.32178217821782,56.6831683168317,15.552099533437,10.8864696734059,17.1073094867807,7.77604976671851,12.4416796267496,13.9968895800933,17.1073094867807,3.1104199066874,13.9968895800933,18.6625194401244,9.33125972006221,1,0.632866261412309,1,"115"
"999",360050462011,0,0,292,1547,1.22818358112476,1.48674854557207,0.452488687782805,19.8448610213316,66.5158371040724,44.6670976082741,28.9592760180996,2.45636716224952,55.2631579,0.6072874,16.194332,0,100,28.7671232876712,15.0684931506849,0,56.1643835616438,0.748502994011976,3.74251497005988,0.748502994011976,1.49700598802395,2.24550898203593,1.49700598802395,0.748502994011976,2.9940119760479,0,0.748502994011976,2.24550898203593,0,0.55735151159522,2.06086956521739,"81"
"1000",360050462012,0,0,1436,3681,1.76582450421081,2.87965226840532,6.05813637598479,20.1575658788373,9.72561803857647,50.8829122521054,49.1170877478946,0,6.2483021,0,44.064113,2.85515320334262,97.1448467966574,7.59052924791086,0,4.03899721448468,88.3704735376045,0,0,0.909090909090909,0,1.81818181818182,1.81818181818182,1.81818181818182,0,2.72727272727273,0,0.909090909090909,0,0.198683073215951,0.515217391304348,"95"
"1001",360050462013,0,0,4712,9838,2.13458019922749,8.11140475706445,6.08863590160602,20.9798739581216,26.224842447652,69.8312665175849,23.0331368164261,2.77495425899573,6.850986,12.5431998,12.4720472,9.1893039049236,90.8106960950764,5.07215619694397,0.764006791171477,15.6409168081494,78.5229202037351,2.79931093884582,1.93798449612403,2.58397932816537,1.93798449612403,1.93798449612403,1.72265288544358,1.72265288544358,0.430663221360896,1.93798449612403,1.93798449612403,0.861326442721792,0,0.172918950212716,0.515217391304348,"99"
"1006",360050462019,0,0,498,700,0,0,0,15.7142857142857,58.1428571428571,53,24.5714285714286,10.1428571428571,15.2857143,4.7142857,13.5714286,0,100,0,0,15.863453815261,84.136546184739,3.86847195357834,1.93423597678917,11.605415860735,3.86847195357834,0,0,3.86847195357834,0,1.93423597678917,1.93423597678917,0,0,0.418918149473446,2.06086956521739,"63"
"1053",360470023002,1,550,554,1619,15.6886967263743,13.6504014823965,6.36195182211241,22.8536133415689,8.0296479308215,46.5101914762199,25.1389746757258,34.8363187152563,48.4249537,7.7825818,8.276714,21.2996389891697,78.7003610108303,7.40072202166065,2.16606498194946,1.44404332129964,88.9891696750903,20,8,4,2,6,12,8,8,8,14,14,1,0.280999569925058,1,"2"
"1055",360470029012,1,224,230,1257,6.12569610182975,8.6714399363564,7.63723150357995,12.1718377088305,10.3420843277645,58.7907716785998,21.2410501193317,18.1384248210024,49.078727,1.8425461,18.5092127,75.6521739130435,24.3478260869565,0,11.7391304347826,66.0869565217391,22.1739130434783,21.2014134275618,3.53356890459364,0,3.53356890459364,14.1342756183746,3.53356890459364,3.53356890459364,0,3.53356890459364,14.1342756183746,0,1,0.141900253651638,1,"3"
"1154",360470071003,1,593,539,1501,2.93137908061292,1.46568954030646,9.86009327115256,10.2598267821452,24.4503664223851,44.1039307128581,54.5636242504997,0.932711525649567,27.51499,6.2624917,6.1292472,56.5862708719852,43.4137291280148,3.8961038961039,10.0185528756957,18.1818181818182,67.9035250463822,11.5163147792706,15.3550863723608,13.4357005758157,11.5163147792706,9.59692898272553,11.5163147792706,13.4357005758157,1.91938579654511,5.75815738963532,5.75815738963532,5.75815738963532,1,0.0662626783568475,1,"4"
"1155",360470071004,1,544,622,1789,7.49021799888206,7.49021799888206,11.0676355505869,21.9116825041923,16.3778647288988,37.7305757406372,50.2515371716042,12.0178870877585,45.6679709,16.9368362,2.235886,57.0739549839228,42.9260450160772,5.78778135048232,7.39549839228296,24.7588424437299,62.0578778135048,7.2992700729927,5.83941605839416,4.37956204379562,7.2992700729927,0,1.45985401459854,0,2.91970802919708,4.37956204379562,8.75912408759124,4.37956204379562,1,0.25616377456449,1,"5"
"1186",360470085001,1,1057,1075,3000,5.7,13.2666666666667,12.5666666666667,13.2666666666667,11.7333333333333,52.4,38.9,5.63333333333333,43.9,17.1666667,2.5666667,24.4651162790698,75.5348837209302,7.62790697674419,2.69767441860465,57.953488372093,31.7209302325581,20,10.6666666666667,8,10.6666666666667,9.33333333333333,4,18.6666666666667,8,9.33333333333333,10.6666666666667,13.3333333333333,1,0.373909618522101,1,"6"
"1187",360470085002,1,805,898,2131,2.62787423744721,9.43219145940873,16.2365086813702,19.0520882214923,8.86907555138433,37.1656499296105,54.15297982168,9.52604411074613,54.7630221,6.5696856,4.0825903,57.0155902004454,42.9844097995546,5.34521158129176,6.6815144766147,79.0645879732739,8.9086859688196,6.72268907563025,8.40336134453782,13.4453781512605,5.04201680672269,15.1260504201681,11.7647058823529,8.40336134453782,6.72268907563025,16.8067226890756,8.40336134453782,16.8067226890756,1,0.318846476264287,1,"7"
"1188",360470085003,1,1013,1116,2150,6.41860465116279,2.83720930232558,6.41860465116279,25.1162790697674,20.3720930232558,42.093023255814,51.0232558139535,6.88372093023256,39.1627907,4.4651163,15.5348837,46.415770609319,53.584229390681,5.28673835125448,4.48028673835125,88.7992831541219,1.4336917562724,12.2699386503067,8.1799591002045,9.20245398773006,8.1799591002045,16.359918200409,4.08997955010225,9.20245398773006,1.02249488752556,16.359918200409,9.20245398773006,7.15746421267894,1,0.395151994338058,1,"8"
"1256",360470127003,1,528,536,1384,10.7658959537572,12.3554913294798,4.33526011560694,17.9190751445087,12.5,41.1127167630058,41.257225433526,15.2456647398844,41.7997097,8.2728592,12.3367199,2.61194029850746,97.3880597014925,0,0.932835820895522,13.6194029850746,85.4477611940299,19.0023752969121,7.12589073634204,16.6270783847981,16.6270783847981,7.12589073634204,9.50118764845606,7.12589073634204,4.75059382422803,2.37529691211401,7.12589073634204,2.37529691211401,1,0.494493994748719,1,"10"
"1406",360470185012,1,751,629,1479,7.84313725490196,6.69371196754564,7.84313725490196,18.8640973630832,20.0135226504395,50.236646382691,34.8208248816768,14.9425287356322,42.3258959,11.8999324,0,36.724960254372,63.275039745628,5.56438791732909,1.27186009538951,26.0731319554849,67.0906200317965,20.8695652173913,15.6521739130435,24.3478260869565,6.95652173913044,22.6086956521739,12.1739130434783,15.6521739130435,8.69565217391304,6.95652173913044,17.3913043478261,10.4347826086957,1,0.339715641408882,1,"11"
"1420",360470193002,0,0,1245,2010,5.62189054726368,3.83084577114428,12.7363184079602,17.5621890547264,37.3134328358209,85.273631840796,8.35820895522388,0,8.2089552,1.7910448,5.8208955,6.66666666666667,93.3333333333333,0,0,4.2570281124498,95.7429718875502,0.906618313689937,0,0.906618313689937,0,0.906618313689937,0.906618313689937,0.906618313689937,0,1.81323662737987,1.81323662737987,0,0,0.210016339064884,0.515217391304348,"95"
"1583",360470255002,1,762,764,2417,12.3293338849814,10.3020273065784,14.6462556888705,17.5837815473728,4.96483243690525,41.2081092263136,56.8059577989243,3.02027306578403,46.5866777,7.7782375,8.3574679,48.1675392670157,51.8324607329843,10.8638743455497,14.0052356020942,68.717277486911,6.41361256544503,42.2018348623853,20.1834862385321,18.348623853211,16.5137614678899,16.5137614678899,16.5137614678899,1.8348623853211,12.8440366972477,14.6788990825688,23.8532110091743,16.5137614678899,1,0.315938485740935,1,"14"
"1683",360470293001,1,165,209,570,13.6842105263158,10.5263157894737,2.98245614035088,27.0175438596491,3.50877192982456,62.1052631578947,36.140350877193,0,44.3859649,9.6491228,4.0350877,34.9282296650718,65.0717703349282,30.1435406698565,65.0717703349282,4.78468899521531,0,11.4942528735632,28.735632183908,22.9885057471264,5.74712643678161,22.9885057471264,0,11.4942528735632,11.4942528735632,5.74712643678161,11.4942528735632,11.4942528735632,1,0.236294096634694,1,"16"
"1756",360470325003,0,0,1529,4276,6.59494855004677,6.31431244153414,8.39569691300281,17.2825070159027,13.376987839102,87.932647333957,7.46024321796071,4.3732460243218,18.4752105,5.261927,6.080449,2.02746893394375,97.9725310660562,2.74689339437541,1.24264224983649,6.21321124918247,89.7972531066056,5.3394355453852,5.3394355453852,3.0511060259344,6.8649885583524,5.3394355453852,2.2883295194508,8.3905415713196,3.0511060259344,4.5766590389016,3.0511060259344,5.3394355453852,0,0.184976724449917,0.515217391304348,"53"
"1769",360470330001,0,0,898,2369,5.06542845082313,10.0886449978894,12.4525116082735,14.6475306036302,16.504854368932,49.8100464330941,19.5863233431828,8.61122836639932,45.2148022,5.3168864,3.4453424,3.11804008908686,96.8819599109131,13.5857461024499,5.23385300668151,3.56347438752784,76.7260579064588,10.840108401084,12.1951219512195,9.48509485094851,12.1951219512195,21.680216802168,6.77506775067751,8.13008130081301,8.13008130081301,10.840108401084,10.840108401084,17.6151761517615,0,0.198500156167428,0.515217391304348,"44"
"1771",360470330003,1,627,707,1736,4.32027649769585,5.47235023041475,15.8410138248848,21.831797235023,11.7511520737327,51.6705069124424,36.5207373271889,9.7926267281106,37.5576037,18.6635945,2.937788,13.012729844413,86.987270155587,1.55586987270156,1.83875530410184,58.981612446959,37.6237623762376,8.57632933104631,15.4373927958834,6.86106346483705,13.7221269296741,32.590051457976,5.14579759862779,18.8679245283019,1.71526586620926,12.0068610634648,8.57632933104631,3.43053173241852,1,0.668156580575275,1,"17"
"1793",360470340001,1,530,546,1446,2.14384508990318,4.91009681881051,7.12309820193638,25.0345781466113,18.118948824343,46.9571230982019,24.4813278008299,9.05947441217151,28.0082988,8.5062241,9.3360996,20.8791208791209,79.1208791208791,2.56410256410256,1.83150183150183,0.732600732600733,94.8717948717949,9.61538461538462,3.2051282051282,3.2051282051282,6.41025641025641,3.2051282051282,8.01282051282051,6.41025641025641,3.2051282051282,8.01282051282051,12.8205128205128,8.01282051282051,1,0.207040174895404,1,"18"
"1794",360470340002,0,0,126,728,0,0,0,8.79120879120879,90.2472527472527,21.4285714285714,3.43406593406593,4.53296703296703,68.2539683,8.2010582,6.8783069,0,100,0,0,11.1111111111111,88.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0.889919859772911,2.06086956521739,"82"
"1798",360470342002,0,0,436,1099,4.91355777979982,6.64240218380346,14.8316651501365,19.2902638762511,20.9281164695177,31.9381255686988,12.6478616924477,25.5686988171065,28.6624204,12.6478617,17.9253867,2.75229357798165,97.2477064220184,0,0,2.52293577981651,97.4770642201835,0,2.26244343891403,2.26244343891403,0,0,0,2.26244343891403,0,0,2.26244343891403,9.04977375565611,0,0.351696094608525,2.06086956521739,"35"
"1840",360470363004,0,0,239,696,13.2183908045977,1.4367816091954,23.4195402298851,3.30459770114943,4.16666666666667,80.7471264367816,19.2528735632184,0,31.3218391,18.2471264,11.637931,9.20502092050209,90.7949790794979,68.2008368200837,31.7991631799163,0,0,57.6923076923077,0,19.2307692307692,19.2307692307692,38.4615384615385,19.2307692307692,76.9230769230769,38.4615384615385,115.384615384615,38.4615384615385,96.1538461538462,0,0.0835393279449401,0.515217391304348,"21"
"1887",360470382002,1,824,890,2953,9.10938029122926,8.87233322045378,11.3105316627159,13.5116830342025,12.0894006095496,40.4673213681002,24.009481882831,42.1605147307823,29.1229258,6.4341348,8.1273281,34.3820224719101,65.6179775280899,4.8314606741573,0,0,95.1685393258427,14.5502645502645,7.93650793650794,13.2275132275132,6.61375661375661,9.25925925925926,6.61375661375661,3.96825396825397,7.93650793650794,2.64550264550265,13.2275132275132,10.5820105820106,1,0.0417135142689891,1,"19"
"1888",360470382003,1,940,966,1793,8.75627440044618,1.61740100390407,14.7796988287786,24.9302844394869,18.7953151143335,38.4272169548243,33.5750139431121,13.218070273285,58.1706637,8.6447295,3.1790296,2.89855072463768,97.1014492753623,2.27743271221532,0,22.6708074534161,75.0517598343685,5.10204081632653,6.37755102040816,1.27551020408163,2.55102040816327,5.10204081632653,8.92857142857143,2.55102040816327,1.27551020408163,5.10204081632653,14.030612244898,5.10204081632653,1,0.785854237044251,1,"20"
"1973",360470417001,1,144,188,367,3.54223433242507,3.26975476839237,8.71934604904632,17.4386920980926,16.3487738419619,54.4959128065395,45.5040871934605,0,23.7057221,24.7956403,8.1743869,44.6808510638298,55.3191489361702,22.3404255319149,62.2340425531915,15.4255319148936,0,24.1935483870968,16.1290322580645,8.06451612903226,8.06451612903226,16.1290322580645,8.06451612903226,8.06451612903226,24.1935483870968,32.258064516129,40.3225806451613,8.06451612903226,1,0.283883177644923,1,"22"
"2062",360470449002,1,700,790,2458,11.6761594792514,8.1366965012205,13.9137510170871,16.680227827502,12.9373474369406,38.2831570382425,54.5565500406835,5.00406834825061,49.8779496,5.7770545,2.9292107,14.3037974683544,85.6962025316456,10.379746835443,0,45.3164556962025,44.3037974683544,10.989010989011,12.3626373626374,6.86813186813187,4.12087912087912,9.61538461538462,5.49450549450549,5.49450549450549,6.86813186813187,12.3626373626374,9.61538461538462,0,1,0.268514586381613,1,"25"
"2128",360470491004,0,0,826,1635,0,1.16207951070336,8.37920489296636,32.5993883792049,29.5412844036697,6.05504587155963,27.4617737003058,55.3516819571865,19.6330275,20.1223242,0.8562691,7.50605326876513,92.4939467312349,0,0,7.99031476997579,92.0096852300242,1.96850393700787,2.95275590551181,0.984251968503937,0,1.96850393700787,1.96850393700787,2.95275590551181,2.95275590551181,3.93700787401575,5.90551181102362,1.96850393700787,0,0.154803376535619,0.515217391304348,"56"
"2132",360470493001,1,963,974,1803,2.82861896838602,3.88241819190239,17.0271769273433,25.9012756516916,12.867443150305,18.0255130338325,73.2113144758736,11.6472545757072,32.8341653,13.4775374,14.8086522,72.9979466119097,27.0020533880903,18.3778234086242,76.2833675564682,0,5.3388090349076,4.29184549356223,17.1673819742489,10.0143061516452,0,17.1673819742489,11.444921316166,5.72246065808298,5.72246065808298,7.15307582260372,7.15307582260372,4.29184549356223,1,0.22405684033183,1,"28"
"2135",360470493004,1,425,544,1384,6.06936416184971,8.38150289017341,12.2832369942197,17.5578034682081,18.7138728323699,5.5635838150289,94.4364161849711,0,30.7803468,14.7398844,16.6907514,33.8235294117647,66.1764705882353,23.1617647058824,0,19.8529411764706,56.9852941176471,21.9123505976096,17.9282868525896,17.9282868525896,15.9362549800797,9.9601593625498,15.9362549800797,9.9601593625498,11.9521912350598,5.97609561752988,27.8884462151394,7.96812749003984,1,0.0814156443581012,1,"29"
"2168",360470505001,1,664,691,1506,3.58565737051793,4.8472775564409,9.36254980079681,20.9827357237716,22.4435590969455,18.7915006640106,75.7636122177955,1.26162018592297,63.1474104,9.4953519,4.3824701,57.0188133140376,42.9811866859624,22.575976845152,74.6743849493488,1.30246020260492,1.44717800289436,10.7033639143731,9.1743119266055,10.7033639143731,6.11620795107034,9.1743119266055,12.2324159021407,12.2324159021407,7.64525993883792,9.1743119266055,10.7033639143731,1.52905198776758,1,0.433781541577147,1,"32"
"2179",360470508041,0,0,614,1334,0,7.87106446776612,10.4947526236882,14.6926536731634,2.99850074962519,74.8875562218891,2.7736131934033,12.0689655172414,6.071964,28.8605697,0,41.3680781758958,58.6319218241042,6.18892508143322,12.0521172638436,44.299674267101,37.4592833876222,29.6610169491525,12.7118644067797,16.9491525423729,4.23728813559322,42.3728813559322,12.7118644067797,8.47457627118644,16.9491525423729,12.7118644067797,12.7118644067797,25.4237288135593,0,0.0856961326725549,0.515217391304348,"98"
"2203",360470514004,0,0,689,1951,12.711430035879,9.84110712455151,12.2501281394157,21.6811891337776,3.38288057406458,52.3321373654536,38.9031266017427,7.17580727831881,22.808816,16.1968221,25.7303947,68.7953555878084,31.2046444121916,8.85341074020319,15.3846153846154,24.6734397677794,51.088534107402,8.1799591002045,8.1799591002045,10.2249488752556,2.04498977505112,2.04498977505112,6.13496932515337,4.08997955010225,4.08997955010225,6.13496932515337,4.08997955010225,0,0,0.1080240741583,0.515217391304348,"61"
"2279",360470545002,0,0,217,1300,13.0769230769231,12.0769230769231,36.6923076923077,6.30769230769231,0,0,0,0,69.2307692,4.3846154,0,0,100,0,18.8940092165899,81.1059907834101,0,12.1951219512195,12.1951219512195,12.1951219512195,0,0,0,12.1951219512195,12.1951219512195,36.5853658536585,0,0,0,0.187184451096865,0.515217391304348,"53"
"2282",360470545005,1,741,791,1660,9.57831325301205,10.6626506024096,11.3253012048193,26.0240963855422,16.3253012048193,34.1566265060241,37.5301204819277,2.65060240963855,36.8550369,15.6633907,12.2850123,18.204804045512,81.795195954488,3.66624525916561,6.95322376738306,13.2743362831858,73.3249051833123,8.5348506401138,8.5348506401138,4.2674253200569,5.68990042674253,4.2674253200569,8.5348506401138,5.68990042674253,2.84495021337127,4.2674253200569,2.84495021337127,0,1,0.40529739139239,1,"37"
"2283",360470545006,1,525,567,1541,10.8371187540558,3.04996755353666,18.429591174562,29.3964957819598,17.1966255678131,0.713822193380921,16.4828033744322,0,63.5599159,19.0609671,0,16.7548500881834,83.2451499118166,16.0493827160494,5.29100529100529,16.4021164021164,62.2574955908289,2.78551532033426,1.39275766016713,2.78551532033426,1.39275766016713,4.17827298050139,0,4.17827298050139,1.39275766016713,5.57103064066852,2.78551532033426,1.39275766016713,1,0.224371333608424,1,"38"
"2350",360470572001,1,1146,1169,2479,5.92981040742235,2.17829770068576,18.07180314643,20.8148446954417,15.0867285195643,56.2323517547398,26.865671641791,2.62202501008471,48.285599,14.3606293,2.0572812,37.7245508982036,62.2754491017964,1.36869118905047,0,87.2540633019675,11.377245508982,11.2359550561798,11.2359550561798,5.61797752808989,8.98876404494382,16.8539325842697,4.49438202247191,10.1123595505618,5.61797752808989,5.61797752808989,6.74157303370787,7.86516853932584,1,0.604426064884413,1,"39"
"2351",360470572002,1,1054,1181,2851,8.17257102770958,8.83900385829534,8.34794808839004,21.0452472816556,9.33005962820063,44.9316029463346,35.8470712030866,7.54121360925991,35.1806384,2.6657313,28.4461592,27.2650296359018,72.7349703640982,0.931414055884843,1.2701100762066,94.4961896697714,3.30228619813717,9.2378752886836,5.77367205542725,5.77367205542725,11.5473441108545,17.3210161662818,9.2378752886836,11.5473441108545,6.9284064665127,10.3926096997691,12.70207852194,12.70207852194,1,0.428331254792409,1,"40"
"2408",360470600004,0,0,445,1165,6.69527896995708,14.5922746781116,6.00858369098712,10.9871244635193,15.0214592274678,0,0.171673819742489,0,15.7351677,19.6904557,2.3215821,43.1460674157303,56.8539325842697,8.53932584269663,21.5730337078652,15.5056179775281,54.3820224719101,0,0,0,0,0,0,0,0,0,0,0,0,0.000694108035836823,0.515217391304348,"106"
"2602",360470808001,0,0,273,1321,0.832702498107494,0.60560181680545,3.6336109008327,20.893262679788,42.4678274034822,64.2694928084784,14.5344436033308,17.4110522331567,68.5286104,11.9891008,4.359673,6.95970695970696,93.040293040293,9.52380952380952,1.83150183150183,8.42490842490843,80.2197802197802,1.194743130227,1.194743130227,0,1.194743130227,0,0,3.584229390681,1.194743130227,1.194743130227,1.194743130227,4.778972520908,0,0.911829855190471,2.06086956521739,"26"
"2682",360470880002,0,0,274,597,7.03517587939699,7.53768844221105,10.8877721943049,22.6130653266332,16.2479061976549,87.2696817420435,12.7303182579564,0,29.9832496,2.0100503,25.1256281,41.970802919708,58.029197080292,0,5.83941605839416,75.5474452554745,18.6131386861314,0,0,0,0,0,4.31034482758621,0,0,0,0,0,0,0.485265190874155,2.06086956521739,"48"
